rep,Lambda1,Lambda2,r_gain_algebraic,delta_phi_weak_deg,delta_phi_strong_deg
752,3.0498067973,0.994250503451,0.994390250512,4.56032292088,85.4396770791
753,3.18679049672,1.00280533965,1.00256570992,4.36306879437,85.6369312056
754,3.22691597244,1.03229266721,1.0289960452,4.44181799053,85.5581820095
755,3.23112348047,1.02902952038,1.02601792958,4.21354469168,85.7864553083
756,3.2220383125,1.0513791278,1.04622033049,4.08338882392,85.9166111761
757,3.15239555933,0.957596932439,0.960614472673,5.13709689019,84.8629031098
758,3.1376364451,0.942754842788,0.946479081214,4.82369646756,85.1763035324
759,3.00553446242,1.03071597268,1.03062402563,4.65073822002,85.34926178
760,3.13621955789,1.02230149016,1.02087712358,4.65601912653,85.3439808735
761,3.32015308688,1.04613962847,1.03975719451,4.90046451216,85.0995354878
762,2.98726619981,1.0247345029,1.0248891384,4.89644034199,85.103559658
763,3.00856228979,0.929752984328,0.930137892872,4.7189208867,85.2810791133
764,3.06793570178,1.06673117979,1.06447179534,4.84347250213,85.1565274979
765,3.22552394215,0.971175549747,0.974100826082,4.87557224963,85.1244277504
766,3.06815080693,1.07356578093,1.07105170171,4.60627594067,85.3937240593
767,3.1389837808,1.04790042873,1.04476557469,4.79130868994,85.2086913101
768,3.05863359844,0.97464695494,0.975372790627,4.21911330256,85.7808866974
769,3.00027369229,0.977799317349,0.977805089066,4.91685422904,85.083145771
770,3.10145152057,1.04728808069,1.04498238219,4.39863091714,85.6013690829
771,3.1563019125,1.00863606387,1.00800994081,4.92334930055,85.0766506994
772,3.08875726195,1.02968718114,1.02841994706,4.66666185101,85.333338149
773,3.133585803,1.00100680763,1.00094377025,5.11913101031,84.8808689897
774,3.08879737045,1.01370029944,1.01311731839,4.89881573775,85.1011842622
775,3.17558631458,1.06864707196,1.06304396514,4.44009817505,85.559901825
776,3.21241877334,1.03499334512,1.03162565192,4.66280836295,85.3371916371
777,3.14459737884,1.01105161562,1.01030619757,4.38456531826,85.6154346817
778,3.09693129566,1.00008344628,1.00007958895,4.67047950815,85.3295204919
779,3.15669428284,1.00202327639,1.00187627391,4.39346125414,85.6065387459
780,3.21861433556,0.989302492101,0.990356810529,4.22923194715,85.7707680529
781,3.29901828065,1.01569961855,1.01365703492,4.46327440099,85.536725599
782,3.14673583338,0.971834708573,0.97376440681,4.23970834593,85.7602916541
783,3.11423541158,1.00678405895,1.00641743967,4.78628845874,85.2137115413
784,3.11359494292,0.993242495232,0.993605741992,4.73328542906,85.2667145709
785,3.35137959563,0.981412328862,0.984190974764,4.44740754321,85.5525924568
786,3.22177829261,1.07060947891,1.063497096,4.70475733947,85.2952426605
787,3.26542269699,1.02493822612,1.02201373235,4.5792574493,85.4207425507
788,3.36382655027,1.08938414531,1.07551867295,4.80897456523,85.1910254348
789,3.07868509307,1.02777003188,1.02671407672,4.39655292941,85.6034470706
790,3.1644450662,1.06474791409,1.05977516006,4.46090900332,85.5390909967
791,3.10927780077,1.06600903313,1.06252798965,5.31202388496,84.687976115
792,3.11994716252,1.05174938425,1.04879231615,4.6936868217,85.3063131783
793,3.13895634657,0.947370948065,0.950819745045,5.03274543368,84.9672545663
794,3.03207415447,1.06268805479,1.06163992832,4.81867064294,85.1813293571
795,3.05799070399,0.982376690378,0.982874541322,4.81721664032,85.1827833597
796,3.28963460008,1.03509066946,1.03064456591,4.38940600137,85.6105939986
797,3.27385266076,1.01658166018,1.01458386353,4.40992650438,85.5900734956
798,3.14777712143,1.003785999,1.00352549358,4.97634930406,85.0236506959
799,2.92418615365,0.99238302915,0.992083040947,4.97036465779,85.0296353422
800,3.23452808754,1.02334536257,1.02089283621,4.43883683998,85.56116316
801,3.17854637424,1.04662296711,1.04278231034,4.5453744355,85.4546255645
802,3.22018205082,1.04196132246,1.03778639583,4.87577197867,85.1242280213
803,3.12220405763,1.03047785937,1.02871691296,4.5240495823,85.4759504177
804,3.10836955564,1.01302952115,1.01235933569,4.2748870442,85.7251129558
805,3.30307140023,0.960859261465,0.966019779715,4.8136263035,85.1863736965
806,2.99474964725,0.978516325413,0.978462276807,4.57550497125,85.4244950287
807,3.16964855191,1.00294501754,1.00271473655,5.01522343407,84.9847765659
808,3.13205796111,0.983172188021,0.984215472513,4.77183752295,85.228162477
809,3.23278568418,0.96222029043,0.96616881185,3.74086267825,86.2591373218
810,3.25306574626,1.03147219402,1.02793176751,4.60386244301,85.396137557
811,3.38684471406,1.0616792621,1.05164818756,4.30134398753,85.6986560125
812,3.39573135034,1.04620678029,1.03855991454,4.26124597278,85.7387540272
813,3.23954851217,0.975672827962,0.978277494979,4.51804859388,85.4819514061
814,2.997618392,0.985598580398,0.985582160036,4.95408741395,85.045912586
815,3.05310990389,0.988205696358,0.988511170868,5.1479826855,84.8520173145
816,3.03189107426,1.09231148587,1.0906754778,4.58449294252,85.4155070575
817,3.27095626279,0.986730112358,0.988313791168,4.19243062957,85.8075693704
818,3.28189916455,1.01456574254,1.01276581307,5.12300696481,84.8769930352
819,3.04673646486,0.935560749245,0.937094549689,4.86101940512,85.1389805949
820,3.21652143624,1.01511260371,1.01363569145,4.78512173257,85.2148782674
821,3.25066279463,0.987328044164,0.988739713323,4.67937895354,85.3206210465
822,3.19380036538,1.03804977088,1.03467802149,4.46514739783,85.5348526022
823,3.27233368808,1.00781636493,1.00687951113,5.55839770565,84.4416022943
824,3.36736071275,0.999340243196,0.999442622538,4.4621070323,85.5378929677
825,3.03524754526,0.986041319846,0.986283709202,4.87285024574,85.1271497543
826,3.20854389414,1.02833712209,1.02565713808,4.75087776473,85.2491222353
827,3.11486351918,1.02605185662,1.02463317728,4.80255340411,85.1974465959
828,3.25316743363,0.993783264851,0.994481823472,4.51016517955,85.4898348204
829,3.07890461191,1.05458935213,1.05248123201,4.40713001621,85.5928699838
830,3.28779695503,1.00862443759,1.00753940599,4.71177066826,85.2882293317
831,3.18474894752,1.00975329109,1.0089283455,4.47641480176,85.5235851982
832,2.98120310225,1.04791117744,1.04833747208,4.70352165739,85.2964783426
833,3.17651055434,0.976770712286,0.978656991126,4.28282968278,85.7171703172
834,3.04106973906,1.02980418634,1.02919825042,4.97060104439,85.0293989556
835,2.89957783041,0.966661980719,0.964910356972,4.51256103953,85.4874389605
836,3.06866465339,0.996297807057,0.996420704459,4.54536941485,85.4546305851
837,3.07980390364,1.01243806545,1.01196037818,4.45872892691,85.5412710731
838,3.21158337179,0.980255793708,0.982146155552,4.24227893434,85.7577210657
839,3.07973353786,1.01756859461,1.01689383825,4.63238653716,85.3676134628
840,3.14950797491,0.963422245507,0.965976245627,4.79935819537,85.2006418046
841,3.04195222108,1.01266600418,1.01240530188,4.64642424373,85.3535757563
842,3.21670008782,1.03631014565,1.032751752,4.89418629303,85.105813707
843,2.9888271546,0.984776814572,0.984692190539,4.67462649742,85.3253735026
844,3.19111774533,0.957483265696,0.961206345932,4.59500689889,85.4049931011
845,3.09166829522,0.960316475627,0.962069276701,4.55063160731,85.4493683927
846,3.11067366582,1.01777349674,1.01684034516,4.55293997171,85.4470600283
847,3.22678649755,0.967187307572,0.970535505509,4.58975055812,85.4102494419
848,3.07760018454,0.970584569636,0.971688936914,4.63437875161,85.3656212484
849,3.14256578791,1.00393044667,1.00366890339,4.55138553407,85.4486144659
850,3.04447479535,0.998185641077,0.998225111409,4.34956236821,85.6504376318
851,3.09683406268,0.967494000282,0.969002611919,4.70871376508,85.2912862349
852,3.14257272259,0.983755278737,0.984837119114,4.72948025945,85.2705197405
853,3.13279953071,0.965084342153,0.967267150677,4.68477684711,85.3152231529
854,3.24307499733,1.01701102973,1.01516672553,4.48911726505,85.5108827349
855,3.03594182179,1.01271329991,1.01248837669,5.00069476991,84.9993052301
856,3.27552586507,1.03998375875,1.03513158719,4.98499597453,85.0150040255
857,3.02456536345,0.952175450355,0.952782084444,4.48589638665,85.5141036133
858,3.34608351582,1.01035880613,1.00883055024,4.33796089135,85.6620391087
859,3.17731216657,1.04361910899,1.04005085775,4.24899950052,85.7510004995
860,3.13765125305,0.982669009086,0.983786081314,4.72079499084,85.2792050092
861,3.05671746258,1.0299767382,1.02914388786,4.44274582398,85.557254176
862,3.30455131898,0.967053793003,0.971413546263,4.47951625669,85.5204837433
863,3.21471825727,1.01750849619,1.01581004894,4.80240768786,85.1975923121
864,3.15718885065,1.00308536944,1.00286054059,4.30716719335,85.6928328067
865,3.32851954541,1.03395432076,1.02915767021,4.5511690291,85.4488309709
866,3.18488406127,0.99714998657,0.997391158065,4.73150106554,85.2684989345
867,3.24693106223,1.05180864921,1.04609052828,4.88723229063,85.1127677094
868,3.25223049218,0.992645562838,0.993469266339,5.03796316407,84.9620368359
869,3.30932906656,0.971670858261,0.975469170106,4.55893262199,85.441067378
870,3.153221971,0.980478188074,0.981868838734,4.77529762553,85.2247023745
871,3.021165839,1.00066706184,1.00066007623,4.85660719147,85.1433928085
872,3.29369622185,0.961694301784,0.966608466098,4.6845811182,85.3154188818
873,2.9464745845,1.00862934571,1.00886646677,4.62862675535,85.3713732447
874,3.02373474485,0.98603551271,0.986199947953,4.83966854839,85.1603314516
875,3.12581495098,0.990705209459,0.991255482658,4.90725619498,85.092743805
876,3.06422823257,0.996146821323,0.996266725559,4.85133837511,85.1486616249
877,3.18839026099,1.05824588007,1.05319402916,4.69990419455,85.3000958054
878,3.16987298834,0.984903013547,0.986085585872,4.88226768628,85.1177323137
879,3.06085334706,0.959091920256,0.960315500046,4.70634823291,85.2936517671
880,3.16667669514,1.01633881841,1.01508105882,4.84352896491,85.1564710351
881,3.19020957542,1.00968655519,1.00884514965,4.43801643088,85.5619835691
882,2.9379514244,1.01035952911,1.01069091099,4.91882308432,85.0811769157
883,3.17521321055,1.01613958014,1.01483872163,4.67948469867,85.3205153013
884,3.03218980854,1.01766770483,1.01738653492,4.95809665881,85.0419033412
885,3.15809630599,1.01132088201,1.01049125608,4.45167865572,85.5483213443
886,3.10299983973,0.976349683426,0.977510862915,4.93518434377,85.0648156562
887,3.12461798855,1.00019550583,1.00018403857,4.35737881068,85.6426211893
888,3.09206899619,1.03143988124,1.03004947005,4.60712913485,85.3928708652
889,3.20823321277,1.00516902061,1.00468156375,4.67565471424,85.3243452858
890,3.22789818466,1.05420090189,1.04862775296,4.38672766933,85.6132723307
891,3.18999055862,1.01723398991,1.01573789681,4.89531357673,85.1046864233
892,3.11882062443,0.973754849305,0.975230442614,4.65841344202,85.341586558
893,3.39799914135,0.995897917468,0.996578755632,4.99077411652,85.0092258835
894,3.02188833505,1.04846486682,1.04791267224,4.62047311173,85.3795268883
895,3.20782526992,0.987469925077,0.988649761804,4.38945956402,85.610540436
896,3.29203286361,1.01712427883,1.01494160341,4.38687775991,85.6131222401
897,3.21652321546,1.02093951098,1.01889232852,4.5152102764,85.4847897236
898,3.14134117889,0.99608685221,0.996345155307,4.29455071664,85.7054492834
899,3.07587066382,0.981355405119,0.982038292374,4.81799406535,85.1820059346
900,3.22971731423,0.952707517101,0.957598914613,4.38249200242,85.6175079976
901,3.33012756077,1.04468004725,1.03833577712,4.71551934061,85.2844806594
902,3.14066258326,1.06082168504,1.05677926583,4.46499059327,85.5350094067
903,3.19502141859,1.00616974417,1.00562153551,4.75896030301,85.241039697
904,3.23801867725,0.968672129415,0.972009408532,4.49168902732,85.5083109727
905,3.17759649016,0.965686221418,0.968492546134,4.50961413974,85.4903858603
906,3.17961389419,1.03657601388,1.03355247188,4.78607966774,85.2139203323
907,3.3248824475,0.954572328956,0.960935372619,4.50473623464,85.4952637654
908,3.24307336878,0.978898031665,0.981186437143,4.96874230034,85.0312576997
909,3.18028543918,1.01009638855,1.00926133053,4.68230732055,85.3176926795
910,3.05605166226,1.02075252784,1.0201847203,4.85473529076,85.1452647092
911,3.08848019338,0.967663669982,0.96904104715,4.38391785815,85.6160821419
912,2.97282198377,0.994511298521,0.994435728069,4.39095722079,85.6090427792
913,3.10828038741,1.05809168245,1.05506631047,4.68664712892,85.3133528711
914,3.40273330481,0.950231785887,0.958591433471,4.62036716577,85.3796328342
915,3.09017651311,0.995829125229,0.996009085226,4.65929597442,85.3407040256
916,3.22856214216,1.05270828933,1.04727606268,4.95712893959,85.0428710604
917,3.13604529336,1.0000753341,1.00007053605,4.45831058977,85.5416894102
918,3.13136825862,0.975853477073,0.977344671389,4.81281596835,85.1871840316
919,3.18143963305,0.991164556183,0.991899570593,4.78537858013,85.2146214199
920,2.973954528,0.960720612148,0.960218089882,4.67650682126,85.3234931787
921,2.86890903219,0.99729285109,0.997102969504,4.4095245718,85.5904754282
922,3.21827593508,1.06208677197,1.05593368448,4.50239345888,85.4976065411
923,3.12144918393,1.00185726537,1.00175093889,4.62759360743,85.3724063926
924,2.96733916979,0.94907305897,0.948262263315,4.71548160947,85.2845183905
925,3.11866441691,0.990812019927,0.991326793233,4.47235297041,85.5276470296
926,3.20007176168,1.01330309157,1.01209288299,4.21516624257,85.7848337574
927,3.14183315311,1.03465787245,1.03235434098,4.38504560866,85.6149543913
928,3.2154504791,0.965705377474,0.969047914139,4.42848612986,85.5715138701
929,3.10161346107,0.997507438011,0.997627957254,5.26024426028,84.7397557397
930,3.08915783658,0.987862783876,0.988381149309,4.41112213633,85.5888778637
931,3.35413867189,1.04434981071,1.0376647957,4.55283643498,85.447163565
932,3.1264355661,0.973489413874,0.975069579672,4.72006383159,85.2799361684
933,3.01636336267,0.98705737666,0.987162938631,4.4322750012,85.5677249988
934,3.18184306095,0.993467235537,0.994011754544,4.6982400802,85.3017599198
935,3.18140852447,1.05004061659,1.04585504941,4.65174551708,85.3482544829
936,2.99686395337,1.00096675449,1.00096827254,4.45151765013,85.5484823499
937,3.22683927167,1.03202406401,1.02875595274,4.85330199378,85.1466980062
938,3.331400729,0.950814173586,0.957824544266,4.60676106349,85.3932389365
939,3.21114468197,1.04372589497,1.03953499975,4.54164586397,85.458354136
940,2.99973688479,1.06640036011,1.06633595855,4.95591629313,85.0440837069
941,3.26998898171,1.06438779257,1.05668400221,5.31196478339,84.6880352166
942,3.15450212169,0.998424876058,0.998537831006,4.56123929485,85.4387607052
943,3.13381086881,1.01710147813,1.01602801821,4.54398035432,85.4560196457
944,3.05395544374,0.98099436019,0.981495204567,4.33989735256,85.6601026474
945,3.01278074789,0.980266995374,0.980394180359,4.59903428951,85.4009657105
946,3.26333138223,0.994585964162,0.995215897326,5.0799934862,84.9200065138
947,3.1354895217,1.03083375392,1.02887143844,4.90389407616,85.0961059238
948,3.28556847246,0.961935997508,0.966701108692,4.46874191571,85.5312580843
949,3.06481866265,1.05222137417,1.05054971055,4.94966938978,85.0503306102
950,3.24096916607,0.99086554465,0.991847898915,4.16260323804,85.837396762
951,2.9129331672,0.974667967452,0.973519627936,4.54711433247,85.4528856675
952,3.15225896063,0.965492626821,0.967942050079,4.77140369064,85.2285963094
953,3.0968144947,0.988508655249,0.98903956487,4.93496997741,85.0650300226
954,3.11002181801,0.95386185015,0.956288508544,4.74202810312,85.2579718969
955,3.17652388466,1.02184513332,1.02007139284,5.0505091781,84.9494908219
956,3.05694643262,1.02787938573,1.02710256782,5.03012296433,84.9698770357
957,3.17362791921,0.989330419503,0.990182934874,4.50418428902,85.495815711
958,3.15063478825,1.01827737603,1.01699596428,4.8224638734,85.1775361266
959,3.06688853858,1.02554545703,1.02471498097,4.89986058592,85.1001394141
960,3.19406931144,0.997814303464,0.998007634166,4.46633708222,85.5336629178
961,3.12161040189,0.980351780484,0.98147960201,4.56767390318,85.4323260968
962,3.09449051657,1.02436115294,1.0232589812,4.62801262029,85.3719873797
963,3.17166488244,1.01745074318,1.01607026624,4.46929601277,85.5307039872
964,2.9982243329,0.961804415247,0.961784436771,4.5852981994,85.4147018006
965,3.31552190977,1.04141259905,1.03575812145,4.59411544722,85.4058845528
966,2.88191223872,0.999617394615,0.999593386598,4.50935332153,85.4906466785
967,3.15951299401,1.00528613101,1.00489564022,4.54346905463,85.4565309454
968,3.16489186737,0.978962296827,0.980566496626,4.40794695505,85.592053045
969,3.18977991828,0.937115837074,0.942613094331,4.23188849935,85.7681115006
970,3.24562131352,1.00953052993,1.00848794782,4.05558384193,85.9444161581
971,3.13595476925,0.981847167626,0.983003833611,4.39086403829,85.6091359617
972,3.11460536734,1.03444878977,1.0325731224,4.82207780434,85.1779221957
973,3.00658212454,1.01579283116,1.01574005145,4.91836339349,85.0816366065
974,3.25056927058,1.02474663326,1.02198878473,4.71562091892,85.2843790811
975,3.16938681732,0.970572527338,0.972875230372,4.70728821456,85.2927117854
976,3.01151992683,0.995860125693,0.99588385209,5.38999032359,84.6100096764
977,3.06402112383,1.01410520985,1.01366706085,4.94763350376,85.0523664962
978,3.25142054144,0.998876802498,0.999002232411,4.14463592176,85.8553640782
979,3.17061078774,1.00633958459,1.00584124114,4.79666399061,85.2033360094
980,3.12190415829,0.995663401173,0.995912557411,4.67343201901,85.326567981
981,3.36760810701,0.956991448825,0.963681182126,4.75528166338,85.2447183366
982,3.00569533385,1.04426242529,1.04411525386,4.56832808414,85.4316719159
983,3.37276249475,1.00060785485,1.00051236044,4.61591140342,85.3840885966
984,2.97458368842,1.04319497491,1.04373004261,4.68563486819,85.3143651318
985,3.12310093669,0.980311754517,0.981454906642,4.3768561651,85.6231438349
986,3.30124135598,1.00422910291,1.00367548464,4.78893517012,85.2110648299
987,3.33139018152,1.00927575868,1.00795715099,4.35915673863,85.6408432614
988,3.25841126287,1.05236194099,1.04634568503,4.25686255465,85.7431374453
989,3.04429250887,0.972422177242,0.97302459915,4.62541495414,85.3745850459
990,3.26802735918,1.05245466393,1.04623103049,4.45096427819,85.5490357218
991,2.9383169693,0.948654223567,0.947057398264,4.83770742182,85.1622925782
992,3.26612995498,1.06969358499,1.06145078168,4.73035193325,85.2696480667
993,3.05505985045,1.02123347781,1.02066237754,4.20132523868,85.7986747613
994,3.04033094479,0.984686413351,0.98498996048,4.68244637764,85.3175536224
995,3.08577960355,0.993352057377,0.993625524885,4.36250863374,85.6374913663
996,3.19531965814,1.00820305515,1.00747311727,4.91240505157,85.0875949484
997,3.21081824828,0.989827395677,0.990797625302,4.50039728217,85.4996027178
998,2.97861775003,0.950639984348,0.950137598724,4.52664242111,85.4733575789
999,3.20726919296,1.08682292818,1.07854846152,4.79708273638,85.2029172636
