realization,Lambda1,Lambda2,r_gain,weak_axis_w0,weak_axis_wa,delta_phi_weak_deg,delta_phi_strong_deg,angle_weak_lt_5deg,angle_weak_lt_10deg,angle_weak_lt_45deg,angle_weak_lt_angle_strong
389,36.44911416568368,6.862106055499195,1.3219300166747316,-0.2002599049858249,0.9797428083201573,47.81556307671579,42.18443692328421,0,0,0,0
390,37.36455288681803,7.02473271471549,1.3224998028139645,-0.1997644404480589,0.9798439510108096,54.54290393292096,35.45709606707903,0,0,0,0
391,36.81374966572485,7.298274076284257,1.341172228079765,-0.20127775792143537,0.979534207756993,50.86208487314327,39.13791512685672,0,0,0,0
392,35.96193876496433,7.03752968538362,1.3353759135309438,-0.19937743952207426,0.9799227707373789,51.19143723257819,38.80856276742181,0,0,0,0
393,38.54602417802827,6.981924471959786,1.3107567569511747,-0.20394028823400576,0.9789833291915807,52.632096534910914,37.36790346508907,0,0,0,0
394,37.21523656623877,7.072500138718252,1.326185097447917,-0.20211480871142581,0.9793618351250695,52.2868289272403,37.71317107275971,0,0,0,0
395,37.05374296565982,6.9996496052745245,1.3238490570270949,-0.20223603977914656,0.9793368083629082,51.10198957854301,38.89801042145699,0,0,0,0
396,35.45885923139665,6.78651792979685,1.3266399122347388,-0.20145292404740706,0.9794981977485969,50.24957334194625,39.75042665805375,0,0,0,0
397,38.28416209962815,6.953353495604853,1.311410495519179,-0.1989800619049078,0.9800035382407143,53.62378434795651,36.376215652043506,0,0,0,0
398,36.739078467253094,6.830746009661867,1.3178353911301488,-0.20601301792693183,0.9785492509039276,47.8774206289672,42.122579371032806,0,0,0,0
399,37.453316334752294,6.783990931968006,1.3095439085400167,-0.204463795841552,0.9788741268365734,49.032774532524954,40.967225467475046,0,0,0,0
